,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
20,SAN CARLOS,2020-12-23,9.8,19.94,84.91,11220.0,0.039,4.641025641025641,0.02017291,231.0,2020-12-30,9.2,20.68,85.44714285714285,10964.0,0.181,0.1514,2.2816399286987523,0.8364641,2020-12-30,9.2,20.68,85.44714285714285,10908.0,0.418,0.4547,2.7807486,1.0877991,2020-12-30,9.2,20.68,85.44714285714285,10835.0,0.783,1.03,3.431372549019608,1.3154534,2020-12-30,9.2,20.68,85.44714285714285,10791.0,1.293,1.846,3.823529411764706,1.4276875,2020-12-30,9.2,20.68,85.44714285714285,10734.0,1.93,2.889,4.331550802139037,1.4968911,2.0165,2021-01-28,77.62,20.58,7.93,2.1085000000000003,2021-01-29,78.06,19.97,7.58,2.2005,2021-01-30,83.31,18.87,8.14,2.2915,2021-01-31,84.94,19.84,10.05,2.39875,2021-02-01,85.44,19.42,10.12,2.512,2021-02-02,77.81,21.06,9.0,2.602,2021-02-03,79.81,20.37,9.43,2.7195,2021-02-04,78.44,21.39,9.74,2.829,2021-02-05,83.38,19.62,12.67,2021-02-05,44.0,2.8311992287871703,900
21,MONTIENGO,2020-12-24,14.56,28.64,75.22285714285714,60690.0,0.04016667,4.179806362378977,0.018643986,1153.0,2020-12-31,15.14,27.04,82.59714285714287,59162.0,0.1678888888888889,0.1551671681146681,2.517712967539957,0.92422533,2020-12-31,15.14,27.04,82.59714285714287,58575.0,0.4193333333333333,0.4606060606060606,3.4849234,1.0984247,2020-12-31,15.14,27.04,82.59714285714287,58012.0,0.8457777777777779,1.0104805902227123,4.4125885648377,1.1947353,2020-12-31,15.14,27.04,82.59714285714287,57786.0,1.363888888888889,1.8142803,4.784972812654473,1.3302258,2020-12-31,15.14,27.04,82.59714285714287,57569.0,2.013333333333333,2.8946134204172385,5.142527599275004,1.4377218,2.114444444444445,2021-01-29,60.25,28.55,14.35,2.2064444444444447,2021-01-30,63.0,28.52,16.58,2.2984444444444443,2021-01-31,70.5,28.73,14.85,2.423111111111111,2021-02-01,67.5,29.7,16.05,2.526111111111111,2021-02-02,63.38,28.52,16.26,2.6226666666666665,2021-02-03,64.25,29.73,16.0,2.7328888888888887,2021-02-04,62.31,30.99,16.52,2.845611111111111,2021-02-05,75.88,25.15,18.01,2.940111111111111,2021-02-06,74.31,27.57,17.42,2021-02-08,46.0,3.308808815914128,800
22,MONTIENGO,2020-12-28,15.8,27.44,79.91857142857143,4080.0,0.04,4.175,0.009468318,39.0,2021-01-04,15.05,26.18,82.15142857142858,4026.0,0.167,0.1539990064580228,1.3235294117647058,0.9221497,2021-01-04,15.05,26.18,82.15142857142858,3972.0,0.408,0.4632426988922457,2.6470587,1.1353987,2021-01-04,15.05,26.18,82.15142857142858,3926.0,0.81,0.998471726948548,3.774509803921569,1.2326812,2021-01-04,15.05,26.18,82.15142857142858,3875.0,1.31,1.8270968,5.0245098039215685,1.3947303,2021-01-04,15.05,26.18,82.15142857142858,3836.0,1.978,2.940563086548488,5.980392156862745,1.4866345,2.0675,2021-02-02,63.38,28.52,16.26,2.1655,2021-02-03,64.25,29.73,16.0,2.285,2021-02-04,62.31,30.99,16.52,2.4055,2021-02-05,75.88,25.15,18.01,2.4965,2021-02-06,74.31,27.57,17.42,2.5865,2021-02-07,70.38,28.7,16.8,2.6765,2021-02-08,67.94,28.55,16.35,2.7655000000000003,2021-02-09,71.44,27.74,16.83,2.92,2021-02-10,78.81,25.95,17.7,2021-02-05,40.0,2.4394463667820068,800
23,PROGRESOS,2020-12-28,15.8,27.44,79.91857142857144,15351.0,0.038,3.8157894736842106,0.011080332,172.0,2021-01-04,15.05,26.18,82.15142857142857,15129.0,0.145,0.14,1.4461598592925542,0.9655172,2021-01-04,15.05,26.18,82.15142857142857,14927.0,0.354,0.438,2.7620351,1.2372881,2021-01-04,15.05,26.18,82.15142857142857,14779.0,0.68,1.009,3.726141619438473,1.4838235,2021-01-04,15.05,26.18,82.15142857142857,14651.0,1.228,1.85,4.559963520291838,1.5065147,2021-01-04,15.05,26.18,82.15142857142857,14522.0,1.918,2.98,5.400299654745619,1.5537018,2.03375,2021-02-02,63.38,28.52,16.26,2.154875,2021-02-03,64.25,29.73,16.0,2.236125,2021-02-04,62.31,30.99,16.52,2.30925,2021-02-05,75.88,25.15,18.01,2.394625,2021-02-06,74.31,27.57,17.42,2.481125,2021-02-07,70.38,28.7,16.8,2.584125,2021-02-08,67.94,28.55,16.35,2.673375,2021-02-09,71.44,27.74,16.83,2.777,2021-02-10,78.81,25.95,17.7,2021-02-10,44.0,2.7976098940642258,750
24,MIRADOR,2020-12-28,15.8,27.44,79.91857142857143,24480.0,0.037,4.72972972972973,0.002688829,66.0,2021-01-04,15.05,26.18,82.15142857142858,24262.0,0.175,0.158,0.8905228758169934,0.9028571,2021-01-04,15.05,26.18,82.15142857142858,24143.0,0.4,0.492,1.376634,1.23,2021-01-04,15.05,26.18,82.15142857142858,24025.0,0.786,1.062,1.8586601307189543,1.351145,2021-01-04,15.05,26.18,82.15142857142858,23856.0,1.263,1.906,2.549019607843137,1.5091053,2021-01-04,15.05,26.18,82.15142857142858,23654.0,1.888,3.025,3.374183006535948,1.6022246,1.9774,2021-02-02,63.38,28.52,16.26,2.0709,2021-02-03,64.25,29.73,16.0,2.1674,2021-02-04,62.31,30.99,16.52,2.2584,2021-02-05,75.88,25.15,18.01,2.3494,2021-02-06,74.31,27.57,17.42,2.4394,2021-02-07,70.38,28.7,16.8,2.5999,2021-02-08,67.94,28.55,16.35,2.7044,2021-02-09,71.44,27.74,16.83,2.904,2021-02-10,78.81,25.95,17.7,2021-02-10,44.0,2.838913798058589,1050
25,PROGRESOS,2020-12-29,15.14,27.44,80.15142857142857,41106.0,0.0365,4.191780821917808,0.0092313625,383.0,2021-01-05,11.9,26.18,81.04285714285713,40645.0,0.153,0.135,1.1214907799348026,0.88235295,2021-01-05,11.9,26.18,81.04285714285713,40367.0,0.324,0.444,1.7977911,1.3703704,2021-01-05,11.9,26.18,81.04285714285713,40066.0,0.699,1.014,2.530044275774826,1.4506438,2021-01-05,11.9,26.18,81.04285714285713,39787.0,1.301,1.856,3.2087773074490347,1.426595,2021-01-05,11.9,26.18,81.04285714285713,39490.0,1.92,2.974,3.931299566973191,1.5489583,2.056083333333333,2021-02-03,64.25,29.73,16.0,2.13825,2021-02-04,62.31,30.99,16.52,2.2498333333333336,2021-02-05,75.88,25.15,18.01,2.3390833333333334,2021-02-06,74.31,27.57,17.42,2.4300833333333336,2021-02-07,70.38,28.7,16.8,2.5344166666666665,2021-02-08,67.94,28.55,16.35,2.623833333333333,2021-02-09,71.44,27.74,16.83,2.7691666666666666,2021-02-10,78.81,25.95,17.7,2.856333333333333,2021-02-11,70.62,27.73,16.15,2021-02-06,39.0,2.319972563144809,750
26,PALMAR,2020-12-30,13.77,27.46,77.90285714285713,33150.0,0.038,5.289473684210527,0.0,0.0,2021-01-06,11.15,26.44,78.11428571428573,32761.0,0.201,0.151,1.1734539969834086,0.75124377,2021-01-06,11.15,26.44,78.11428571428573,32615.0,0.486,0.487,1.6138763,1.0020577,2021-01-06,11.15,26.44,78.11428571428573,32532.0,0.904,1.08,1.8642533936651584,1.1946902,2021-01-06,11.15,26.44,78.11428571428573,32421.0,1.405,1.92,2.1990950226244346,1.3665481,2021-01-06,11.15,26.44,78.11428571428573,32265.0,2.045,3.036,2.669683257918552,1.4845966,2.1335,2021-02-04,64.06,29.54,14.4,2.229,2021-02-05,70.31,27.12,17.46,2.3238,2021-02-06,69.88,27.8,16.75,2.4132,2021-02-07,69.25,28.17,16.3,2.5086,2021-02-08,67.0,28.33,15.13,2.6115000000000004,2021-02-09,71.12,26.9,16.2,2.7386,2021-02-10,74.19,26.08,16.26,2.8404,2021-02-11,66.5,29.07,15.61,2.94,2021-02-12,72.38,25.62,15.91,2021-02-11,43.0,2.905059612962947,550
27,BALCONES,2020-12-31,15.14,27.04,82.59714285714287,30804.0,0.038,4.973684210526316,0.013988028,437.0,2021-01-07,11.9,26.18,78.24,30216.0,0.189,0.153,1.9088430074016365,0.8095238,2021-01-07,11.9,26.18,78.24,29797.0,0.451,0.489,3.269056,1.0842572,2021-01-07,11.9,26.18,78.24,29435.0,0.85,1.067,4.444228022334762,1.2552941,2021-01-07,11.9,26.18,78.24,29086.0,1.413,1.924,5.577197766523828,1.3616419,2021-01-07,11.9,26.18,78.24,28677.0,2.117,3.045,6.904947409427348,1.4383562,2.1628333333333334,2021-02-05,75.88,25.15,18.01,2.255,2021-02-06,74.31,27.57,17.42,2.3470833333333334,2021-02-07,70.38,28.7,16.8,2.45925,2021-02-08,67.94,28.55,16.35,2.5500000000000003,2021-02-09,71.44,27.74,16.83,2.6653333333333333,2021-02-10,78.81,25.95,17.7,2.7865,2021-02-11,70.62,27.73,16.15,2.966333333333333,2021-02-12,75.06,25.84,16.99,3.0573333333333337,2021-02-13,76.62,27.81,16.74,2021-02-08,39.0,2.5664488017429194,2390
28,BALCONES,2021-01-05,11.9,26.18,81.04285714285716,38148.0,0.04,4.075,0.0094516,364.0,2021-01-12,14.33,27.79,76.65285714285713,37651.0,0.163,0.153,1.3028205934780328,0.9386503,2021-01-12,14.33,27.79,76.65285714285713,37215.0,0.414,0.489,2.4457376,1.1811594,2021-01-12,14.33,27.79,76.65285714285713,36636.0,0.834,1.069,3.9635105379050017,1.2817745,2021-01-12,14.33,27.79,76.65285714285713,36180.0,1.405,1.929,5.158854985844606,1.3729538,2021-01-12,14.33,27.79,76.65285714285713,35150.0,2.13,3.1,7.858865471322218,1.455399,2.166333333333333,2021-02-10,78.81,25.95,17.7,2.2556666666666665,2021-02-11,70.62,27.73,16.15,2.357833333333333,2021-02-12,75.06,25.84,16.99,2.450833333333333,2021-02-13,76.62,27.81,16.74,2.543833333333333,2021-02-14,71.88,27.37,16.37,2.6446666666666667,2021-02-15,62.75,30.65,15.47,2.734666666666667,2021-02-16,74.38,27.56,16.55,2.8236666666666665,2021-02-17,74.81,24.44,16.33,2.9126666666666665,2021-02-18,72.06,27.53,15.19,2021-02-15,41.0,2.648035427527103,2390
29,BALCONES,2021-01-06,11.9,26.18,78.83857142857143,17340.0,0.039,4.307692307692308,0.008122641,142.0,2021-01-13,13.94,28.83,75.47285714285714,17154.0,0.168,0.155,1.0726643598615917,0.92261904,2021-01-13,13.94,28.83,75.47285714285714,16990.0,0.413,0.489,2.0184546,1.1840193,2021-01-13,13.94,28.83,75.47285714285714,16408.0,0.833,1.064,5.374855824682815,1.277311,2021-01-13,13.94,28.83,75.47285714285714,16622.0,1.358,1.913,4.140715109573241,1.4086893,2021-01-13,13.94,28.83,75.47285714285714,16343.0,2.06,3.049,5.749711649365628,1.480097,2.155,2021-02-11,70.62,27.73,16.15,2.2920000000000003,2021-02-12,75.06,25.84,16.99,2.384,2021-02-13,76.62,27.81,16.74,2.475,2021-02-14,71.88,27.37,16.37,2.604,2021-02-15,62.75,30.65,15.47,2.6940000000000004,2021-02-16,74.38,27.56,16.55,2.7856666666666663,2021-02-17,74.81,24.44,16.33,2.876,2021-02-18,72.06,27.53,15.19,2.965,2021-02-19,67.0,27.31,15.01,2021-02-16,41.0,2.731433848675003,2390
30,MARIANA,2021-01-06,11.9,26.18,78.83857142857143,49470.0,0.039,4.262962962962964,0.018277073,921.0,2021-01-13,13.94,28.83,75.47285714285714,48309.0,0.1662555555555555,0.1452513966480447,2.346876895087932,0.8736634,2021-01-13,13.94,28.83,75.47285714285714,48077.0,0.4183779999999999,0.4505272791563534,2.8158479,1.0768427,2021-01-13,13.94,28.83,75.47285714285714,47731.0,0.8192,0.9939033332634976,3.515261774813018,1.2132609,2021-01-13,13.94,28.83,75.47285714285714,47517.0,1.3342,1.7964097,3.947847180109157,1.3464321,2021-01-13,13.94,28.83,75.47285714285714,47239.0,2.0341,2.8984525497999534,4.509803921568627,1.4249312,2.0878,2021-02-11,70.62,27.73,16.15,2.2336,2021-02-12,75.06,25.84,16.99,2.3346,2021-02-13,76.62,27.81,16.74,2.4346,2021-02-14,71.88,27.37,16.37,2.5225,2021-02-15,62.75,30.65,15.47,2.6187,2021-02-16,74.38,27.56,16.55,2.7215,2021-02-17,74.81,24.44,16.33,2.8138,2021-02-18,72.06,27.53,15.19,2.9028,2021-02-19,67.0,27.31,15.01,2021-02-13,38.0,2.2683583237216456,2300
31,TERRANOVA,2021-01-08,13.69,25.4,81.21428571428571,12240.0,0.038,4.552631578947368,0.05204461,672.0,2021-01-15,12.9,27.37,74.07142857142857,11398.0,0.173,0.158,6.879084967320262,0.9132948,2021-01-15,12.9,27.37,74.07142857142857,11018.0,0.449,0.5155,9.98366,1.1481069,2021-01-15,12.9,27.37,74.07142857142857,10662.0,0.828,1.0842,12.8921568627451,1.3094203,2021-01-15,12.9,27.37,74.07142857142857,10587.0,1.348,1.8966999,13.504901960784313,1.4070475,2021-01-15,12.9,27.37,74.07142857142857,10476.0,1.886,2.9515,14.411764705882351,1.5649523,1.981,2021-02-13,76.69,27.25,15.91,2.073,2021-02-14,78.88,25.73,16.01,2.163,2021-02-15,65.25,28.65,14.26,2.253,2021-02-16,76.25,27.06,15.79,2.344,2021-02-17,79.19,21.9,16.1,2.434,2021-02-18,76.31,25.94,15.6,2.524,2021-02-19,71.44,25.5,14.73,2.613,2021-02-20,77.25,25.65,15.98,2.702,2021-02-21,80.62,24.86,15.53,2021-02-16,39.0,2.2349570200573066,1670
32,MARIANA,2021-01-08,11.9,26.18,78.53428571428572,20502.0,0.039,4.243589743589744,0.029307324,619.0,2021-01-15,13.94,28.83,72.13428571428571,19742.0,0.1655,0.1428426704487893,3.706955418983514,0.8630977,2021-01-15,13.94,28.83,72.13428571428571,19613.0,0.412,0.4507214602559526,4.336162,1.0939841,2021-01-15,13.94,28.83,72.13428571428571,19517.0,0.81125,0.994005226213045,4.804409325919423,1.2252761,2021-01-15,13.94,28.83,72.13428571428571,19448.0,1.35575,1.7955574,5.140961857379768,1.3244015,2021-01-15,13.94,28.83,72.13428571428571,19335.0,2.01875,2.9025084044478926,5.6921275973075804,1.437775,2.1195,2021-02-13,76.62,27.81,16.74,2.2155,2021-02-14,71.88,27.37,16.37,2.3485,2021-02-15,62.75,30.65,15.47,2.44875,2021-02-16,74.38,27.56,16.55,2.5875,2021-02-17,74.81,24.44,16.33,2.6875,2021-02-18,72.06,27.53,15.19,2.73675,2021-02-19,67.0,27.31,15.01,2.82275,2021-02-20,75.88,26.12,16.73,2.91175,2021-02-21,79.56,25.87,17.02,2021-02-15,38.0,2.325397775928044,2300
33,VIVI TATIANA,2021-01-09,11.9,26.18,78.07000000000001,7650.0,0.038,4.2105263157894735,0.006880436,53.0,2021-01-16,13.51,28.83,71.0,7592.0,0.16,0.131,0.758169934640523,0.81875,2021-01-16,13.51,28.83,71.0,7568.0,0.421,0.473,1.0718955,1.1235155,2021-01-16,13.51,28.83,71.0,7525.0,0.838,1.0497999999999998,1.6339869281045754,1.2527447,2021-01-16,13.51,28.83,71.0,7500.0,1.418,1.8987,1.96078431372549,1.3389986,2021-01-16,13.51,28.83,71.0,7485.0,1.935,2.998,2.156862745098039,1.549354,2.0276666666666667,2021-02-14,71.88,27.37,16.37,2.2646666666666664,2021-02-15,62.75,30.65,15.47,2.3526666666666665,2021-02-16,74.38,27.56,16.55,2.449333333333333,2021-02-17,74.81,24.44,16.33,2.5803333333333334,2021-02-18,72.06,27.53,15.19,2.678333333333333,2021-02-19,67.0,27.31,15.01,2.75,2021-02-20,75.88,26.12,16.73,2.839,2021-02-21,79.56,25.87,17.02,2.9280000000000004,2021-02-22,74.81,26.02,17.15,2021-02-20,42.0,2.63262270699058,980
34,TERRANOVA,2021-01-09,13.69,24.95,80.64285714285714,46206.0,0.039,4.487179487179487,0.0108111575,505.0,2021-01-16,12.9,27.37,73.58000000000001,45570.0,0.175,0.1519,1.3764446175821323,0.868,2021-01-16,12.9,27.37,73.58000000000001,45343.0,0.433,0.4587,1.8677227,1.0593534,2021-01-16,12.9,27.37,73.58000000000001,45139.0,0.822,1.0005,2.3092239103146777,1.2171533,2021-01-16,12.9,27.37,73.58000000000001,44970.0,1.326,1.802,2.6749772756784838,1.3589743,2021-01-16,12.9,27.37,73.58000000000001,44734.0,1.888,2.8462,3.1857334545297147,1.5075212,1.9962,2021-02-14,78.88,25.73,16.01,2.0386,2021-02-15,65.25,28.65,14.26,2.1354,2021-02-16,76.25,27.06,15.79,2.2268,2021-02-17,79.19,21.9,16.1,2.3272,2021-02-18,76.31,25.94,15.6,2.4262,2021-02-19,71.44,25.5,14.73,2.5182,2021-02-20,77.25,25.65,15.98,2.6094,2021-02-21,80.62,24.86,15.53,2.7006,2021-02-22,76.62,26.03,15.47,2021-02-17,39.0,2.239112675268065,1670
35,TERRANOVA,2021-01-12,13.76,26.49,78.63285714285715,7344.0,0.038,4.578947368421052,0.013433638,100.0,2021-01-19,12.02,28.13,70.09,7230.0,0.174,0.1494,1.5522875816993464,0.8586207,2021-01-19,12.02,28.13,70.09,7131.0,0.423,0.4568,2.9003267,1.0799054,2021-01-19,12.02,28.13,70.09,7148.0,0.832,0.9961,2.6688453159041394,1.1972356,2021-01-19,12.02,28.13,70.09,7135.0,1.26,1.794,2.8458605664488017,1.4238095,2021-01-19,12.02,28.13,70.09,7104.0,1.8,2.838,3.2679738562091507,1.5766667,1.9,2021-02-17,79.19,21.9,16.1,1.992,2021-02-18,76.31,25.94,15.6,2.1,2021-02-19,71.44,25.5,14.73,2.2,2021-02-20,77.25,25.65,15.98,2.291,2021-02-21,80.62,24.86,15.53,2.39,2021-02-22,76.62,26.03,15.47,2.49,2021-02-23,76.06,27.22,16.23,2.579,2021-02-24,76.62,26.73,15.85,2.668,2021-02-25,76.19,27.77,16.08,2021-02-23,42.0,2.5794783952687266,1670
36,HERRADURA,2021-01-12,22.32,33.45,76.65142857142857,33660.0,0.042,4.714285714285714,0.0074309977,252.0,2021-01-19,21.54,35.37,69.12571428571428,33243.0,0.198,0.15,1.2388591800356503,0.75757575,2021-01-19,21.54,35.37,69.12571428571428,33120.0,0.445,0.481,1.6042781,1.0808989,2021-01-19,21.54,35.37,69.12571428571428,33039.0,0.791,1.048,1.8449197860962565,1.3249052,2021-01-19,21.54,35.37,69.12571428571428,32971.0,1.315,1.877,2.046939988116459,1.4273764,2021-01-19,21.54,35.37,69.12571428571428,32874.0,1.969,2.992,2.335115864527629,1.5195531,2.0244,2021-02-17,70.94,31.72,23.94,2.1494,2021-02-18,68.88,34.26,22.89,2.2448,2021-02-19,67.0,33.96,23.34,2.358,2021-02-20,67.69,34.73,23.8,2.4544,2021-02-21,68.69,34.2,22.23,2.6056,2021-02-22,60.06,35.54,23.25,2.6956,2021-02-23,65.06,34.69,24.23,2.7846,2021-02-24,69.25,35.51,23.48,2.8736,2021-02-25,69.06,36.08,24.75,2021-02-22,41.0,2.7037381379840983,155
37,HERRADURA,2021-01-13,22.64,34.48,76.85714285714286,25500.0,0.036,5.222222222222222,0.0085922,221.0,2021-01-20,21.15,35.39,68.5457142857143,25136.0,0.188,0.157,1.427450980392157,0.8351064,2021-01-20,21.15,35.39,68.5457142857143,25052.0,0.445,0.492,1.7568628,1.105618,2021-01-20,21.15,35.39,68.5457142857143,24974.0,0.852,1.064,2.062745098039216,1.2488263,2021-01-20,21.15,35.39,68.5457142857143,24901.0,1.355,1.904,2.3490196078431373,1.405166,2021-01-20,21.15,35.39,68.5457142857143,24798.0,2.092,3.015,2.752941176470588,1.4412045,2.182,2021-02-18,68.88,34.26,22.89,2.277,2021-02-19,67.0,33.96,23.34,2.369,2021-02-20,67.69,34.73,23.8,2.46,2021-02-21,68.69,34.2,22.23,2.63275,2021-02-22,60.06,35.54,23.25,2.7345,2021-02-23,65.06,34.69,24.23,2.8355,2021-02-24,69.25,35.51,23.48,2.93,2021-02-25,69.06,36.08,24.75,3.019,2021-02-26,71.06,34.34,24.51,2021-02-19,37.0,2.3523657586157585,155
38,LA CEIBA,2021-01-13,13.94,28.83,75.47285714285714,28968.0,0.04,4.45,0.015397165,453.0,2021-01-20,11.43,29.61,67.14285714285714,28422.0,0.178,0.15,1.8848384424192213,0.8426966,2021-01-20,11.43,29.61,67.14285714285714,28197.0,0.425,0.479,2.6615577,1.1270589,2021-01-20,11.43,29.61,67.14285714285714,28075.0,0.833,1.041,3.082711958022646,1.2496998,2021-01-20,11.43,29.61,67.14285714285714,28038.0,1.275,1.873,3.2104391052195527,1.4690197,2021-01-20,11.43,29.61,67.14285714285714,14981.0,1.79,2.942,48.28431372549019,1.6435754,2.0650000000000004,2021-02-18,72.06,27.53,15.19,2.1375,2021-02-19,67.0,27.31,15.01,2.221,2021-02-20,75.88,26.12,16.73,2.3120000000000003,2021-02-21,79.56,25.87,17.02,2.403,2021-02-22,74.81,26.02,17.15,2.4930000000000003,2021-02-23,75.81,26.74,17.35,2.581,2021-02-24,75.12,26.91,16.93,2.66,2021-02-25,73.31,29.02,17.27,2.749,2021-02-26,75.0,28.92,16.84,2021-02-20,39.0,2.107294480895407,1050
39,ROBLE,2021-01-16,12.9,27.37,73.58,70074.0,0.038,4.421052631578948,0.0040648095,286.0,2021-01-23,10.51,28.65,69.45428571428572,68733.0,0.168,0.154,1.913691240688415,0.9166667,2021-01-23,10.51,28.65,69.45428571428572,68240.0,0.45,0.496,2.6172333,1.1022222,2021-01-23,10.51,28.65,69.45428571428572,67790.0,0.837,1.078,3.2594114792933184,1.2879331,2021-01-23,10.51,28.65,69.45428571428572,67435.0,1.322,1.922,3.766018780146702,1.4538578,2021-01-23,10.51,28.65,69.45428571428572,66562.0,1.968,3.083,5.011844621400234,1.566565,2.0856666666666666,2021-02-21,80.62,24.86,15.53,2.2078,2021-02-22,76.62,26.03,15.47,2.3426666666666667,2021-02-23,76.06,27.22,16.23,2.4636666666666667,2021-02-24,76.62,26.73,15.85,2.553,2021-02-25,76.19,27.77,16.08,2.670266666666667,2021-02-26,77.62,27.64,16.08,2.769066666666667,2021-02-27,78.81,26.33,16.41,2.8580666666666668,2021-02-28,76.12,25.68,15.68,2.9470666666666667,2021-03-01,71.12,27.33,14.86,2021-02-27,42.0,2.984111221449851,1919
40,DESPENSA,2021-01-19,11.9,29.24,67.50857142857144,7650.0,0.040599998,4.679802955665025,0.0,0.0,2021-01-26,11.43,29.61,69.98142857142857,7551.0,0.19,0.151,1.2941176470588236,0.79473686,2021-01-26,11.43,29.61,69.98142857142857,7504.0,0.418,0.485,1.9084967,1.160287,2021-01-26,11.43,29.61,69.98142857142857,7471.0,0.833,1.063,2.339869281045752,1.2761104,2021-01-26,11.43,29.61,69.98142857142857,7419.0,1.373,1.906,3.019607843137255,1.388201,2021-01-26,11.43,29.61,69.98142857142857,7364.0,2.022,3.026,3.738562091503269,1.496538,2.1235,2021-02-24,75.12,26.91,16.93,2.2235,2021-02-25,73.31,29.02,17.27,2.342,2021-02-26,75.0,28.92,16.84,2.433,2021-02-27,78.31,27.8,16.55,2.524,2021-02-28,74.31,25.81,15.71,2.627,2021-03-01,67.94,28.33,15.32,2.7195,2021-03-02,68.56,26.94,14.9,2.8085,2021-03-03,61.31,28.47,11.8,2.8975,2021-03-04,65.62,26.11,14.42,2021-03-02,41.0,2.853935919991175,1300
41,ROBLE,2021-01-19,12.02,28.13,70.09,41565.0,0.037,4.0,0.0022085123,92.0,2021-01-26,10.51,28.65,71.33714285714287,41001.0,0.148,0.147,1.356910862504511,0.9932432,2021-01-26,10.51,28.65,71.33714285714287,40807.0,0.416,0.482,1.8236498,1.1586539,2021-01-26,10.51,28.65,71.33714285714287,40517.0,0.801,1.054,2.521352099121857,1.3158551,2021-01-26,10.51,28.65,71.33714285714287,40342.0,1.298,1.894,2.94237940575003,1.459168,2021-01-26,10.51,28.65,71.33714285714287,40062.0,1.93,3.006,3.6160230963551063,1.557513,2.09225,2021-02-24,76.62,26.73,15.85,2.20725,2021-02-25,76.19,27.77,16.08,2.31325,2021-02-26,77.62,27.64,16.08,2.408125,2021-02-27,78.81,26.33,16.41,2.503125,2021-02-28,76.12,25.68,15.68,2.6175625,2021-03-01,71.12,27.33,14.86,2.70975,2021-03-02,75.38,25.63,15.61,2.79875,2021-03-03,67.25,26.5,13.06,2.88775,2021-03-04,72.62,25.05,14.91,2021-02-27,39.0,2.3391304347826085,1919
42,ESPERANZA,2021-01-20,11.43,29.61,67.14285714285714,7650.0,0.039,4.666666666666667,0.0044247787,34.0,2021-01-27,14.97,28.99,70.62428571428572,7497.0,0.182,0.149,2.0,0.8186813,2021-01-27,14.97,28.99,70.62428571428572,7389.0,0.436,0.49,3.4117646,1.1238532,2021-01-27,14.97,28.99,70.62428571428572,7282.0,0.871,1.066,4.810457516339869,1.2238806,2021-01-27,14.97,28.99,70.62428571428572,7232.0,1.42,1.919,5.4640522875817,1.3514085,2021-01-27,14.97,28.99,70.62428571428572,7177.0,2.06,3.043,6.183006535947713,1.4771844,2.1806666666666668,2021-02-25,73.31,29.02,17.27,2.268333333333333,2021-02-26,75.0,28.92,16.84,2.3603333333333336,2021-02-27,78.31,27.8,16.55,2.4513333333333334,2021-02-28,74.31,25.81,15.71,2.615833333333333,2021-03-01,67.94,28.33,15.32,2.698166666666667,2021-03-02,68.56,26.94,14.9,2.7931666666666666,2021-03-03,61.31,28.47,11.8,2.8821666666666665,2021-03-04,65.62,26.11,14.42,2.9711666666666665,2021-03-05,75.31,26.46,16.33,2021-03-03,42.0,2.871833643186093,1500
