DIVIPOLA 2011  (VIVIENDAS, HOGARES Y PERSONAS 2005);Clase;Departamento;Municipio;Nombre centro;Tipo;Manzanas;Viviendas;Hogares;Personas;Grados;Minutos;Segundos;Latitud;grados;minutos;segundos;Longitud;geo_point
056562010;2;ANTIOQUIA;SAN JERONIMO;EL CALVARIO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
271352005;2;CHOCO;EL CANTON DEL SAN PABLO;GUAPANDO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
271352006;2;CHOCO;EL CANTON DEL SAN PABLO;JORODO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056562013;2;ANTIOQUIA;SAN JERONIMO;LA PALMA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520012053;2;NARIÑO;PASTO;MOCONDINO;IP;17.0;446.0;456.0;1970.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
271353000;3;CHOCO;EL CANTON DEL SAN PABLO;MANAGRU;R;0.0;696.0;534.0;2237.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520012055;2;NARIÑO;PASTO;CANCHALA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056581000;1;ANTIOQUIA;SAN JOSE DE LA MONTAÑA;SAN JOSE DE LA MONTAÑA;CM;72.0;550.0;540.0;2084.0;-75.0;41.0;2.70795839999;;6.0;50.0;58.888913532;6.84969136487;-75.684085544,6.84969136487
520012058;2;NARIÑO;PASTO;EL ROSARIO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056591000;1;ANTIOQUIA;SAN JUAN DE URABA;SAN JUAN DE URABA;CM;111.0;1515.0;1549.0;6615.0;-76.0;31.0;43.9862196;;8.0;45.0;34.004581452;8.75944571707;-76.528885061,8.75944571707
520012060;2;NARIÑO;PASTO;CASTILLO LOMA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056592001;2;ANTIOQUIA;SAN JUAN DE URABA;DAMAQUIEL;C;19.0;193.0;197.0;824.0;-76.0;36.0;23.78330964;;8.0;44.0;21.735207996;8.73937089111;-76.6066064749,8.73937089111
271502005;2;CHOCO;CARMEN DEL DARIEN;TURRIQUITADO;C;3.0;13.0;6.0;36.0;-76.0;47.0;52.37683008;;6.0;54.0;43.514237088;6.91208728808;-76.7978824528,6.91208728808
520012064;2;NARIÑO;PASTO;CHARGUAYACO;CP;11.0;50.0;60.0;233.0;-77.0;19.0;55.98155604;;1.0;15.0;37.546279164;1.26042952199;-77.3322170989,1.26042952199
056592003;2;ANTIOQUIA;SAN JUAN DE URABA;UVEROS;C;30.0;247.0;251.0;1168.0;-76.0;34.0;49.50887736;;8.0;44.0;50.360945892;8.74732248497;-76.5804191326,8.74732248497
520012066;2;NARIÑO;PASTO;EL CAMPANERO;IP;3.0;18.0;18.0;95.0;-77.0;15.0;43.2530262;;1.0;8.0;3.820455636;1.13439457101;-77.2620147295,1.13439457101
271502008;2;CHOCO;CARMEN DEL DARIEN;APARTADO BUENA VISTA;CP;4.0;0.0;0.0;0.0;-77.0;16.0;27.0817014;;7.0;3.0;7.221483108;7.05200596753;-77.2741893615,7.05200596753
520012071;2;NARIÑO;PASTO;LA MERCED;CP;3.0;46.0;40.0;185.0;-77.0;18.0;18.97819488;;1.0;9.0;12.093219;1.1533592275;-77.3052717208,1.1533592275
056593000;3;ANTIOQUIA;SAN JUAN DE URABA;SAN JUAN DE URABA;R;0.0;2289.0;2305.0;11112.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520192006;2;NARIÑO;ALBAN;TAMBO ALTO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056602006;2;ANTIOQUIA;SAN LUIS;EL PRODIGIO;C;10.0;229.0;180.0;591.0;-74.0;48.0;31.58593848;;6.0;3.0;43.309398996;6.06203038861;-74.8087738718,6.06203038861
520192009;2;NARIÑO;ALBAN;CARMELO ASENTAMIENTO 1;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056602010;2;ANTIOQUIA;SAN LUIS;SALAMBRINA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520192013;2;NARIÑO;ALBAN;FATIMA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
272052008;2;CHOCO;CONDOTO;SANTA ANA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520192015;2;NARIÑO;ALBAN;SAN BOSCO ASENTAMIENTO 3;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056641000;1;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;SAN PEDRO DE LOS MILAGROS;CM;77.0;2533.0;2434.0;10889.0;-75.0;33.0;39.31039296;;6.0;27.0;37.379045916;6.46038306831;-75.5609195536,6.46038306831
520193000;3;NARIÑO;ALBAN;SAN JOSE;R;0.0;2066.0;2891.0;12892.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056642001;2;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;LA CUCHILLA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
272502021;2;CHOCO;EL LITORAL DEL SAN JUAN;BURUJON;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520362015;2;NARIÑO;ANCUYA;EL PEDREGAL;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056642005;2;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;OVEJAS;C;5.0;93.0;83.0;313.0;-75.0;38.0;46.72709988;;6.0;23.0;40.31933856;6.3945331496;-75.6463130833,6.3945331496
520511000;1;NARIÑO;ARBOLEDA;BERRUECOS;CM;22.0;313.0;269.0;1011.0;-77.0;8.0;6.34798464001;;1.0;29.0;58.154360964;1.49948732249;-77.1350966624,1.49948732249
520512001;2;NARIÑO;ARBOLEDA;CARDENAS ROSAFLORIDA;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056642008;2;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;RIO CHICO;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520512006;2;NARIÑO;ARBOLEDA;LA COCHA;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050012032;2;ANTIOQUIA;MEDELLIN;TRAVESIAS;CP;4.0;0.0;0.0;0.0;-75.0;38.0;31.87697136;;6.0;17.0;11.568093;6.2865466925;-75.6421880476,6.2865466925
050021000;1;ANTIOQUIA;ABEJORRAL;ABEJORRAL;CM;119.0;1989.0;1642.0;6217.0;-75.0;25.0;43.61256192;;5.0;47.0;18.471020964;5.78846417249;-75.4287812672,5.78846417249
520512011;2;NARIÑO;ARBOLEDA;MARTIN;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192902002;2;CAUCA;FLORENCIA;MARSELLA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520792001;2;NARIÑO;BARBACOAS;ALTAQUER;IPD;9.0;432.0;366.0;1536.0;-78.0;5.0;29.85436536;;1.0;14.0;49.98463188;1.2472179533;-78.0916262126,1.2472179533
056652004;2;ANTIOQUIA;SAN PEDRO DE URABA;ZAPINDONGA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050342001;2;ANTIOQUIA;ANDES;BUENOS AIRES;C;25.0;167.0;132.0;441.0;-75.0;50.0;7.44903383999;;5.0;40.0;58.291274784;5.68285868744;-75.8354025094,5.68285868744
050342003;2;ANTIOQUIA;ANDES;SAN JOSE;C;10.0;106.0;86.0;292.0;-75.0;52.0;13.99409004;;5.0;44.0;12.099129108;5.73669420253;-75.8705539139,5.73669420253
520792005;2;NARIÑO;BARBACOAS;DIAGUILLO;IPM;9.0;14.0;14.0;79.0;-78.0;13.0;35.96981124;;1.0;34.0;12.479320884;1.57013314469;-78.2266582809,1.57013314469
520792007;2;NARIÑO;BARBACOAS;JUSTO ORTIZ;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056652010;2;ANTIOQUIA;SAN PEDRO DE URABA;MOLENILLO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050342015;2;ANTIOQUIA;ANDES;LA CHAPARRALA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193002003;2;CAUCA;GUACHENE;VEREDAS UNIDAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056652013;2;ANTIOQUIA;SAN PEDRO DE URABA;RALITO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520792010;2;NARIÑO;BARBACOAS;LUIS AVELINO PEREZ;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193181000;1;CAUCA;GUAPI;GUAPI;CM;88.0;2667.0;2705.0;16573.0;-77.0;53.0;7.40463215998;;2.0;34.0;19.114277124;2.57197618809;-77.8853901756,2.57197618809
520792012;2;NARIÑO;BARBACOAS;OLAYA HERRERA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520792013;2;NARIÑO;BARBACOAS;PAMBANA;IPD;8.0;46.0;40.0;170.0;-78.0;1.0;24.67871904;;1.0;40.0;2.097794316;1.66724938731;-78.0235218664,1.66724938731
050381000;1;ANTIOQUIA;ANGOSTURA;ANGOSTURA;CM;46.0;703.0;574.0;2061.0;-75.0;20.0;7.47676032;;6.0;53.0;5.7970417560000005;6.88494362271;-75.3354102112,6.88494362271
193182004;2;CAUCA;GUAPI;CONCEPCION DE GUAJUI;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050383000;3;ANTIOQUIA;ANGOSTURA;ANGOSTURA;R;0.0;2701.0;2211.0;10000.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193182005;2;CAUCA;GUAPI;EL CARMELO;IPD;6.0;135.0;130.0;626.0;-77.0;45.0;35.08402932;;2.0;38.0;11.427822024;2.63650772834;-77.7597455637,2.63650772834
193182007;2;CAUCA;GUAPI;LA SOLEDAD;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050402003;2;ANTIOQUIA;ANORI;MONTEFRIO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056741000;1;ANTIOQUIA;SAN VICENTE FERRER;SAN VICENTE;CM;48.0;1778.0;1653.0;6853.0;-75.0;19.0;55.44618924;;6.0;16.0;53.352590952;6.28148683082;-75.3320683859,6.28148683082
520792027;2;NARIÑO;BARBACOAS;LA PLAYA;CAS;6.0;10.0;10.0;51.0;-78.0;1.0;25.79760624;;1.0;37.0;33.924423864;1.62609011774;-78.0238326684,1.62609011774
050402006;2;ANTIOQUIA;ANORI;LAS NIEVES;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
520792030;2;NARIÑO;BARBACOAS;YALARE;CAS;7.0;105.0;90.0;500.0;-78.0;1.0;30.07853436;;1.0;38.0;19.38481314;1.63871800365;-78.0250218151,1.63871800365
050421000;1;ANTIOQUIA;SANTAFE DE ANTIOQUIA;SANTAFE DE ANTIOQUIA;CM;168.0;3767.0;3402.0;13757.0;-75.0;49.0;38.0627364;;6.0;33.0;29.588753628;6.55821909823;-75.827239649,6.55821909823
193182015;2;CAUCA;GUAPI;URIBE URIBE (EL NARANJO);IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056792004;2;ANTIOQUIA;SANTA BARBARA;VERSALLES;C;13.0;360.0;295.0;1088.0;-75.0;35.0;14.65832076;;5.0;57.0;42.82497432;5.9618958262;-75.5874050891,5.9618958262
193182017;2;CAUCA;GUAPI;EL ATAJO;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056792007;2;ANTIOQUIA;SANTA BARBARA;EL HELECHAL;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050422004;2;ANTIOQUIA;SANTAFE DE ANTIOQUIA;TONUSCO ARRIBA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193182020;2;CAUCA;GUAPI;CASCAJERO;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056792009;2;ANTIOQUIA;SANTA BARBARA;YARUMALITO;CAS;4.0;12.0;6.0;22.0;-75.0;34.0;32.21458896;;5.0;56.0;56.727767832;5.94909104662;-75.5756151636,5.94909104662
050422007;2;ANTIOQUIA;SANTAFE DE ANTIOQUIA;SABANAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193182022;2;CAUCA;GUAPI;CHANZARA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193182023;2;CAUCA;GUAPI;LAS JUNTA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
521102008;2;NARIÑO;BUESACO;VERACRUZ;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050442006;2;ANTIOQUIA;ANZA;LA HIGUINA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
521102011;2;NARIÑO;BUESACO;JUANAMEL;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050512017;2;ANTIOQUIA;ARBOLETES;LA ATOYOSA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056862009;2;ANTIOQUIA;SANTA ROSA DE OSOS;ALTO DE LA MINA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050512019;2;ANTIOQUIA;ARBOLETES;SAN JOSE DEL CARMELO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056862011;2;ANTIOQUIA;SANTA ROSA DE OSOS;LLANOS DE CUIVA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056862012;2;ANTIOQUIA;SANTA ROSA DE OSOS;EL CHAQUIRO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
521102028;2;NARIÑO;BUESACO;SAN JOSE DE COAPITAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193552006;2;CAUCA;INZA;SANTA ROSA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056862014;2;ANTIOQUIA;SANTA ROSA DE OSOS;MALAMBO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050591000;1;ANTIOQUIA;ARMENIA;ARMENIA;CM;31.0;566.0;481.0;1742.0;-75.0;47.0;11.64618672;;6.0;9.0;20.772567108;6.15577015753;-75.7865683852,6.15577015753
050592002;2;ANTIOQUIA;ARMENIA;LA LOMA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056902002;2;ANTIOQUIA;SANTO DOMINGO;EL LIMON;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050792016;2;ANTIOQUIA;BARBOSA;YARUMITO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056902004;2;ANTIOQUIA;SANTO DOMINGO;SANTIAGO;C;36.0;323.0;239.0;745.0;-75.0;9.0;27.59629896;;6.0;32.0;37.154287392;6.54365396872;-75.1576656386,6.54365396872
050793000;3;ANTIOQUIA;BARBOSA;BARBOSA;R;0.0;7495.0;5928.0;23105.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
522032005;2;NARIÑO;COLON;EL MACAL;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
522032006;2;NARIÑO;COLON;SAN CARLOS;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050863000;3;ANTIOQUIA;BELMIRA;BELMIRA;R;0.0;1039.0;960.0;4125.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193553000;3;CAUCA;INZA;INZA;R;0.0;4586.0;5181.0;23031.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
056903000;3;ANTIOQUIA;SANTO DOMINGO;SANTO DOMINGO;R;0.0;2193.0;1899.0;7242.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193642002;2;CAUCA;JAMBALO;LA MINA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
050911000;1;ANTIOQUIA;BETANIA;BETANIA;CM;41.0;1081.0;1012.0;3793.0;-75.0;58.0;36.7761396;;5.0;44.0;42.99178614;5.74527549615;-75.976882261,5.74527549615
522072010;2;NARIÑO;CONSACA;EL GUABO;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057362003;2;ANTIOQUIA;SEGOVIA;CAMPO ALEGRE;CP;14.0;429.0;396.0;1679.0;-74.0;42.0;13.01601672;;7.0;5.0;58.086214116;7.09946839281;-74.7036155602,7.09946839281
522072013;2;NARIÑO;CONSACA;EL HATILLO;CAS;7.0;58.0;55.0;177.0;-77.0;29.0;41.324712;;1.0;14.0;56.721053472;1.24908918152;-77.49481242,1.24908918152
193921000;1;CAUCA;LA SIERRA;LA SIERRA;CM;27.0;454.0;414.0;1426.0;-76.0;45.0;47.33456796;;2.0;10.0;37.217980632;2.17700499462;-76.7631484911,2.17700499462
050932001;2;ANTIOQUIA;BETULIA;ALTAMIRA;C;20.0;307.0;276.0;941.0;-75.0;56.0;59.87115816;;6.0;13.0;11.96499252;6.2199902757;-75.9499642106,6.2199902757
522072015;2;NARIÑO;CONSACA;CARIACO BAJO;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057362006;2;ANTIOQUIA;SEGOVIA;EL CHISPERO;CP;10.0;32.0;29.0;128.0;-74.0;46.0;58.97403948;;7.0;9.0;12.030770628;7.15334188073;-74.7830483443,7.15334188073
057362007;2;ANTIOQUIA;SEGOVIA;LA CALIENTE;CP;7.0;23.0;23.0;124.0;-74.0;50.0;14.28016164;;7.0;18.0;6.872266728;7.30190896298;-74.8373000449,7.30190896298
522072022;2;NARIÑO;CONSACA;VILLA INES;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193972002;2;CAUCA;LA VEGA;ARBELA;IPD;7.0;359.0;303.0;1805.0;-76.0;46.0;19.11809928;;2.0;8.0;39.086203596;2.14419061211;-76.7719772498,2.14419061211
051012007;2;ANTIOQUIA;CIUDAD BOLIVAR;LA LINDA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057562001;2;ANTIOQUIA;SONSON;ALTO DE SABANAS;C;4.0;78.0;58.0;224.0;-75.0;23.0;7.2405924;;5.0;43.0;7.142534184;5.71865070394;-75.385344609,5.71865070394
193972004;2;CAUCA;LA VEGA;EL PALMAR;IPM;4.0;47.0;59.0;233.0;-76.0;51.0;44.29369368;;2.0;4.0;13.616245020000001;2.07044895695;-76.8623038038,2.07044895695
051013000;3;ANTIOQUIA;CIUDAD BOLIVAR;CIUDAD BOLIVAR;R;0.0;2546.0;2355.0;10011.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193972005;2;CAUCA;LA VEGA;GUACHICONO;IPD;20.0;468.0;435.0;1885.0;-76.0;40.0;21.28484208;;2.0;1.0;58.100217168;2.03280561588;-76.6725791228,2.03280561588
051072002;2;ANTIOQUIA;BRICEÑO;EL ROBLAL;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057562010;2;ANTIOQUIA;SONSON;LOS POTREROS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
051072003;2;ANTIOQUIA;BRICEÑO;LAS AURAS;C;7.0;104.0;89.0;354.0;-75.0;30.0;55.06283736;;7.0;11.0;37.159857852;7.19365551607;-75.5152952326,7.19365551607
522153000;3;NARIÑO;CORDOBA;CORDOBA;R;0.0;3277.0;2710.0;11361.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
193972010;2;CAUCA;LA VEGA;SANTA BARBARA;C;5.0;24.0;18.0;129.0;-76.0;49.0;17.15428668;;2.0;3.0;47.882895588;2.06330080433;-76.8214317463,2.06330080433
051132002;2;ANTIOQUIA;BURITICA;GUARCO;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
522242002;2;NARIÑO;CUASPUD;EL CARCHI;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
051132004;2;ANTIOQUIA;BURITICA;URARCO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
522242004;2;NARIÑO;CUASPUD;SAN FRANCISCO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
051133000;3;ANTIOQUIA;BURITICA;BURITICA;R;0.0;1182.0;1166.0;5072.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
086062003;2;ATLANTICO;REPELON;LAS TABLAS;C;13.0;141.0;148.0;682.0;-75.0;13.0;19.63296696;;10.0;31.0;14.93070096;10.5208140836;-75.2221202686,10.5208140836
051202002;2;ANTIOQUIA;CACERES;EL JARDIN (TAMANA);C;48.0;1522.0;1522.0;6821.0;-75.0;15.0;17.8746264;;7.0;45.0;8.341413084;7.75231705919;-75.254965174,7.75231705919
193972018;2;CAUCA;LA VEGA;BARBILLAS;CAS;8.0;340.0;562.0;1754.0;-76.0;40.0;51.21484752;;2.0;0.0;36.463532112;2.01012875892;-76.6808930132,2.01012875892
051202004;2;ANTIOQUIA;CACERES;MANIZALES;C;6.0;87.0;80.0;352.0;-75.0;24.0;55.02076452;;7.0;50.0;11.920101828;7.83664447273;-75.4152835457,7.83664447273
193973000;3;CAUCA;LA VEGA;LA VEGA;R;0.0;4678.0;4338.0;19354.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
086852001;2;ATLANTICO;SANTO TOMAS;EL UVITO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057901000;1;ANTIOQUIA;TARAZA;TARAZA;CM;212.0;4283.0;4046.0;18427.0;-75.0;23.0;58.98323832;;7.0;34.0;53.637663432;7.58156601762;-75.3997175662,7.58156601762
051202012;2;ANTIOQUIA;CACERES;RIO MAN;CAS;6.0;115.0;119.0;582.0;-75.0;12.0;28.89461268;;7.0;56.0;40.259225364;7.94451645149;-75.2080262813,7.94451645149
057902002;2;ANTIOQUIA;TARAZA;EL DOCE;C;7.0;324.0;310.0;1244.0;-75.0;18.0;27.03643452;;7.0;26.0;36.54539142;7.44348483095;-75.3075101207,7.44348483095
194182004;2;CAUCA;LOPEZ;EL TRAPICHE;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
194182005;2;CAUCA;LOPEZ;GUAYABAL;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
051252001;2;ANTIOQUIA;CAICEDO;ASESI;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057902005;2;ANTIOQUIA;TARAZA;EL GUAIMARO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057902006;2;ANTIOQUIA;TARAZA;PIEDRAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
057903000;3;ANTIOQUIA;TARAZA;TARAZA;R;0.0;1765.0;1503.0;6645.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
157591000;1;BOYACA;SOGAMOSO;SOGAMOSO;CM;1167.0;26255.0;27082.0;94993.0;-72.0;55.0;9.09298019998;;5.0;41.0;30.92543574;5.69192373215;-72.9191924945,5.69192373215
194182011;2;CAUCA;LOPEZ;RIO MAYA (DOS QUEBRADAS);IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
157592002;2;BOYACA;SOGAMOSO;MORTIÑAL;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
194182014;2;CAUCA;LOPEZ;SAN FERNANDO;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
088322012;2;ATLANTICO;TUBARA;VILLAS DE PALMARITO;CAS;38.0;130.0;61.0;235.0;-75.0;3.0;13.84878168;;10.0;53.0;19.74758064;10.8888187724;-75.0538468838,10.8888187724
157592004;2;BOYACA;SOGAMOSO;SIATAME;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
194182016;2;CAUCA;LOPEZ;SAN PEDRO DE NAYA;IPD;3.0;86.0;134.0;475.0;-77.0;25.0;33.08193156;;3.0;14.0;53.751491664;3.24826430324;-77.4258560921,3.24826430324
058092005;2;ANTIOQUIA;TITIRIBI;CORCOVADO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
088493000;3;ATLANTICO;USIACURI;USIACURI;R;0.0;232.0;222.0;825.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
110011000;1;BOGOTA, D.C.;BOGOTA, D.C.;BOGOTA, D.C.;CM;44035.0;1758344.0;1927390.0;6763325.0;-74.0;6.0;50.10738084;;4.0;37.0;28.496221176;4.62458228366;-74.1139187169,4.62458228366
110012002;2;BOGOTA, D.C.;BOGOTA, D.C.;NAZARETH;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
194182021;2;CAUCA;LOPEZ;BAJO SIGUI;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
058092010;2;ANTIOQUIA;TITIRIBI;LOMA DEL GUAMO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
157621000;1;BOYACA;SORA;SORA;CM;29.0;113.0;105.0;462.0;-73.0;27.0;0.22794516002499998;;5.0;33.0;59.994520056;5.56666514446;-73.4500633181,5.56666514446
110012008;2;BOGOTA, D.C.;BOGOTA, D.C.;SAN JUAN;C;3.0;0.0;0.0;0.0;-74.0;18.0;53.59422996;;4.0;1.0;45.778474308;4.02938290953;-74.3148872861,4.02938290953
058092013;2;ANTIOQUIA;TITIRIBI;LA PEÑA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
157632001;2;BOYACA;SOTAQUIRA;EL MORAL;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
058092015;2;ANTIOQUIA;TITIRIBI;PUEBLITO DE LOS BOLIVARES;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
